"STATION","NAME","DATE","AWND","DAPR","DASF","MDPR","MDSF","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-05-25",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-05-27",,,,,,,"1.18",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-05-28",,,,,,,"1.52",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-05-29",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-05-30",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-05-31",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-06-01",,,,,,,"0.12","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-06-02",,,,,,,"1.78",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-06-03",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-06-04",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-06-05",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-06-06",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-06-07",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-06-08",,,,,,,"0.20",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-06-09",,,,,,,"0.80",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-06-10",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-06-11",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-06-12",,,,,,,"0.09",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-06-13",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-06-14",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-06-15",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-06-16",,,,,,,"0.21",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-06-17",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-06-18",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-06-19",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-06-20",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-06-21",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-06-22",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-06-23",,,,,,,"0.05",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-06-24",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-06-25",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-06-26",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-06-27",,,,,,,"0.24",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-06-28",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-06-29",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-06-30",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-07-01",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-07-02",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-07-03",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-07-04",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-07-05",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-07-06",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-07-07",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-07-08",,,,,,,"0.06",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-07-09",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-07-10",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-07-11",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-07-12",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-07-13",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-07-14",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-07-15",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-07-16",,,,,,,"0.09",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-07-17",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-07-18",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-07-19",,"    2",,"3.34",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-07-20",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-07-21",,,,,,,"0.24",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-07-22",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-07-23",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-07-24",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-07-25",,,,,,,"0.40",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-07-26",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-07-27",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-07-28",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-07-29",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-07-30",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-07-31",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-08-01",,,,,,,"0.39",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-08-02",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-08-03",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-08-04",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-08-09",,"    5",,"0.02",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-08-10",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-08-11",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-08-12",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-08-13",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-08-14",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-08-15",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-08-16",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-08-17",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-08-18",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-08-19",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-08-20",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-08-21",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-08-22",,,,,,,"1.11",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-08-23",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-08-24",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-08-25",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-08-26",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-08-27",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-08-28",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-08-29",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-08-30",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-08-31",,,,,,,"0.46",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-09-01",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-09-02",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-09-03",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-09-04",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-09-05",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-09-06",,,,,,,"0.87",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-09-07",,,,,,,"0.18",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-09-08",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-09-09",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-09-10",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-09-11",,,,,,,"0.18",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-09-12",,,,,,,"0.29",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-09-13",,,,,,,"0.93",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-09-14",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-09-15",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-09-16",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-09-17",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-09-18",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-09-19",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-09-20",,,,,,,"0.16",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-09-21",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-09-22",,,,,,,"0.24",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-09-23",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-09-24",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-09-25",,,,,,,"0.23","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-09-26",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-09-27",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-09-28",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-09-29",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-09-30",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-10-01",,,,,,,"0.33",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-10-02",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-10-03",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-10-04",,,,,,,"2.39",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-10-05",,,,,,,"0.82",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-10-06",,,,,,,"0.10",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-10-07",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-10-08",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-10-09",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-10-10",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-10-11",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-10-12",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-10-13",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-10-14",,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-10-15",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-10-16",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-10-17",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-10-18",,,,,,,"0.26",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-10-19",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-10-20",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-10-21",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-10-22",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-10-23",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-10-24",,,,,,,"0.74",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-10-25",,,,,,,"0.36",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-10-26",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-10-27",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-10-28",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-10-29",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-10-30",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-10-31",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-11-01",,,,,,,"0.24",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-11-02",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-11-03",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-11-04",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-11-05",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-11-06",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-11-07",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-11-08",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-11-09",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-11-10",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-11-11",,,,,,,"0.55",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-11-12",,,,,,,"0.47",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-11-13",,,,,,,"0.13",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-11-14",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-11-15",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-11-16",,,,,,,"0.84",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-11-17",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-11-18",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-11-19",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-11-20",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-11-21",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-11-22",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-11-23",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-11-24",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-11-25",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-11-26",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-11-27",,,,,,,"0.50",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-11-28",,,,,,,"0.09",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-11-29",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-11-30",,,,,,,"0.93",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-12-01",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-12-02",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-12-03",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-12-04",,,,,,,"0.05",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-12-05",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-12-06",,,,,,,"0.11",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-12-07",,,,,,,"0.93",,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-12-08",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","2022-12-09",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
